fec.gov
title,Two Year Summary
description,2008 Other Committees Contributions
timestamp,Mon Mar 07 05:50:24 GMT 2016
copyright,"Copyright 2012, Federal Election Commission."
cand_id,P00003392
cand_nm,CLINTON, HILLARY RODHAM
"Contributor Name","Description","City","State","Zip","Receipt Date","Amount","Memo Code","Report Type","Report Year","Image Number","Transaction Code","Other Id","Candidate Id","Transaction PGI",
"TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN","","LAREDO","TX","78040","09/26/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526347","18K","C00371302","H2TX23082","P",
"THE ABEL HERRERO CAMPAIGN","PERMISSIBLE FUNDS","CORPUS CHRISTI","TX","78403","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471939","","","","P",
"THE ASSOCIATION OF PROFESSIONAL FLIGHT ATTENDANTS","","EULESS","TX","76040","06/26/2007","$500.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240975","18K","C00246421","","P",
"THE ASSOCIATION OF PROFESSIONAL FLIGHT ATTENDANTS PAC","","EULESS","TX","76040","04/30/2008","$250.00","","M5","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991138868","18K","C00246421","","P",
"THE BILL GALVIN COMMITTEE","PERMISSIBLE FUNDS","CANTON","MA","02021","01/31/2008","$500.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978643","","","","P",
"THE COMMITTEE FOR A DEMOCRATIC MAJORITY","","WASHINGTON","DC","20002","10/13/2008","$5,000.00","","M11","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28993139490","18K","C00302067","","P",
"THE COMMITTEE TO ELECT LINDA J CALLA","PERMISSIBLE FUNDS","WINTHROP","MA","02152","02/13/2008","$100.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471939","","","","P",
"THE COMMITTEE TO ELECT MICHAEL NAPOLITANO","PERMISSIBLE FUNDS","CRANSTON","RI","02920","06/21/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240975","","","","P",
"THE ELECTION FUND OF SENATOR BOB SMITH","PERMISSIBLE FUNDS","PISCATAWAY","NJ","08854","12/28/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912742","","","","P",
"THE GEO GROUP INC","","BOCA RATON","FL","33487","03/19/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555707","18K","C00382150","","P",
"THE KROGER POLITICAL ACTION COMMITTEE","","CINCINNATI","OH","45202","09/18/2007","$2,300.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526348","18K","C00059238","","P",
"THE MARC PACHECO COMMITTEE","PERMISSIBLE FUNDS","TAUNTON","MA","02780","03/31/2008","$1,000.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181726","","","","P",
"THE MARC PACHECO COMMITTEE","","TAUNTON","MA","02780","03/26/2007","$1,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555707","","","","P",
"THE MAUREEN FEENEY COMMITTEE","PERMISSIBLE FUNDS","BOSTON","MA","02196","03/28/2008","$350.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181727","","","","P",
"THE NATIONAL GOOD GOVERNMENT FUND","","HOUSTON","TX","","06/27/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240975","18K","C00032797","","P",
"THE NATIONAL LEADERSHIP PAC","","NEW YORK","NY","10027","03/28/2008","$2,292.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181727","18K","C00302588","","P",
"THE NATIONAL LEADERSHIP PAC","","NEW YORK","NY","10027","10/29/2008","$5,000.00","","M11","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28993139491","18K","C00302588","","P",
"THE NEA FUND FOR CHILDREN & PUBLIC EDUCATION","","WASHINGTON","DC","20036","09/05/2008","$1,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621655","18K","C00003251","","P",
"THE NEA FUND FOR CHILDREN & PUBLIC EDUCATION","","WASHINGTON","DC","20036","09/17/2008","$4,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621655","18K","C00003251","","P",
"THE PEOPLES HOUSE PAC","","MADISON","WI","53701","02/22/2008","$5,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471939","18K","C00410092","","P",
"THE PLUTA COMMITTEE","","HOLYOKE","MA","","06/16/2008","$100.00","","M7","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991547571","","","","P",
"THE REYES COMMITTEE INC","","EL PASO","TX","79902","02/22/2008","$2,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471940","18K","C00309237","H6TX00115","P",
"THE ROCHE GOOD GOVERNMENT COMMITTEE","","NUTLEY","NJ","07110","03/22/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555707","18K","C00072769","","P",
"THE SCOOTER STORE","","NEW BRAUNFELS","TX","78132","03/22/2007","$2,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555708","18K","C00419937","","P",
"THE SHAW GROUP INC STONE & WEBSTER INC","","ALEXANDRIA","VA","22314","09/28/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526348","18K","C00104885","","P",
"THE STEVE BREWER COMMITTEE","PERMISSIBLE FUNDS","BARRE","MA","01005","03/18/2008","$500.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181727","","","","P",
"THE TOWN OF OYSTER BAY DEMOCRATIC COMM.","PERMISSIBLE FUNDS","CARLE PLACE","NY","11514","12/24/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912743","","","","P",
"THE WALRATH COMMITTEE","PERMISSIBLE FUNDS","HUDSON","MA","01749","01/31/2008","$1,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978643","","","","P",
"THOMAS C.CERASO CAMPAIGN COMMITTEE","PERMISSIBLE FUNDS","GREENSBURG","PA","15601","05/07/2008","$1,000.00","","M6","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28932074711","","","","P",
"TO ORGANIZE A MAJORITY PAC","","DES MOINES","IA","50303","11/11/2008","$2,500.00","","M12","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28935220779","18K","C00166827","S4IA00020","P",
"TOM LANTOS FOR CONGRESS COMMITTEE","","SAN CARLOS","CA","94070","09/10/2007","$2,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526348","18K","C00112250","H0CA11022","G",
"TOM LANTOS FOR CONGRESS COMMITTEE","","SAN CARLOS","CA","94070","03/27/2007","$2,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555708","18K","C00112250","H0CA11022","P",
"TOMMY IRVIN CAMPAIGN COMMITTEE","PERMISSIBLE FUNDS","ATLANTA","GA","30302","12/31/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912743","","","","P",
"TORRICELLI FOR US SENATE, INC.","PERMISSIBLE FUNDS","NEW YORK","NY","10022","06/30/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240976","18K","C00306290","S6NJ00172","G",
"TORRICELLI FOR US SENATE, INC.","PERMISSIBLE FUNDS","NEW YORK","NY","10022","06/30/2007","$2,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240976","18K","C00306290","S6NJ00172","P",
"TOWN OF BABYLON DEMOCRATIC COMMITTEE","PERMISSIBLE FUNDS","BABYLON","NY","11702","01/09/2008","$500.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978644","","","","P",
"TOWN OF HEMPSTEAD DEMOCRATIC COMMITTEE","PERMISSIBLE FUNDS","GARDEN CITY","NY","11530","12/31/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912743","","","","P",
"TREASURY EMPLOYEES POLITICAL ACTION COMMITTEE","","WASHINGTON","DC","20006","09/26/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621655","18K","C00107128","","P",
"U.A. PLUMBERS & PIPEFITTERS L.U. #773","","SOUTH GLENS FALLS","NY","12803","09/13/2007","$2,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526349","18K","C00354142","","P",
"U.A. PLUMBERS & PIPEFITTERS L.U. #773","","SOUTH GLENS FALLS","NY","12803","03/31/2007","$1,500.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555708","18K","C00354142","","P",
"UAW V CAP","","DETROIT","MI","48214","09/30/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621656","18K","C00002840","","P",
"UDALL FOR US ALL","","ALBUQUERQUE","NM","87125","08/22/2008","$1,000.00","","M9","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28992893809","18K","C00329896","S8NM00184","P",
"UNITED FOOD AND COMMERCIAL WORKERS INTERNATIONAL UNION CLC","","WASHINGTON","DC","20006","09/26/2008","$5,000.00","","M10","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28933621656","18K","C70003645","","P",
"UNITED MINE WORKERS OF AMERICA","","FAIRFAX","VA","22031","10/13/2008","$2,500.00","","M11","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28993139491","18K","C00013342","","P",
"UNITED SOUTH COUNTY DEMOCRATIC CLUB","PERMISSIBLE FUNDS","DELRAY BEACH","FL","33484","09/26/2007","$500.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526349","","","","P",
"UNITED STEEL WORKERS POLITICAL ACTION COMMITTEE","","PITTSBURGH","PA","15222","10/23/2008","$5,000.00","","M11","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28993139491","18K","C00003590","","P",
"UNITED TRANSPORTATION UNION PAC","","CLEVELAND","OH","44107","03/28/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555709","18K","C00001636","","P",
"UNITED TRANSPORTATION UNION PAC","","CLEVELAND","OH","44107","03/28/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555709","18K","C00001636","","G",
"UNIVERSAL AMERICAN FINANCIAL CORP","","RYE BROOK","NY","10573","11/08/2007","$500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912744","18K","C00433029","","P",
"UNIVERSAL AMERICAN FINANCIAL CORP, PAC","","PORT CHESTER","NY","10573","01/22/2008","$2,300.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978644","18K","C00433029","","P",
"UPENDRA J CHIVUKULA FOR ASSEMBLY","PERMISSIBLE FUNDS","SOMERSET","NJ","08873","12/28/2007","$1,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912744","","","","P",
"VERONICA GONZALES FOR TEXAS HOUSE CAMPAIGN","* IN-KIND: PHONE BANK","MCALLEN","TX","78505","03/11/2008","$542.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181728","","","","P",
"VICTORY 2008","PERMISSIBLE FUNDS","HACKENSACK","NJ","07601","02/22/2008","$1,000.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471940","","","","P",
"VICTORY IN NOVEMBER ELECTION 'VINEPAC'","","WASHINGTON","DC","20005","09/30/2007","$5,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526349","18K","C00378695","","P",
"VINCENT A PEDONE COMMITTEE","REFUND THIS PERIOD","WORCESTER","MA","01604","11/08/2007","$200.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912744","","","","P",
"VIRGINIA LEADERSHIP PAC","","ALEXANDRIA","VA","22314","03/26/2007","$5,000.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555709","18K","C00378356","","P",
"VOLUNTEERS FOR BOB SWEENEY","PERMISSIBLE FUNDS","LINDENHURST","NY","11757","01/09/2008","$500.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978644","","","","P",
"VORYS SATER SEMOUR AND PEASE FEDPA","","COLUMBUS","OH","43215","03/31/2007","$2,300.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555710","18K","C00220764","","P",
"VOTE RUTH S. DAMSKER COMMITTEE","PERMISSIBLE FUNDS","ELKINS PARK","PA","19027","03/28/2008","$500.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181728","","","","P",
"VOTER EDUCATION AND REGISTRATION FUND","","SACRAMENTO","CA","95841","12/31/2007","$2,300.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912745","18K","C00399220","","G",
"VOTER EDUCATION AND REGISTRATION FUND","","SACRAMENTO","CA","95841","12/31/2007","$2,300.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912745","18K","C00399220","","P",
"WCF PAC","","WASHINGTON","DC","20005","06/25/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240976","18K","C00015024","","P",
"WE WANT WAYNE WINK","PERMISSIBLE FUNDS","PORT WASHINGTON","NY","11050","02/29/2008","$500.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471940","","","","P",
"WEITZMAN FOR COUNTY COMPTROLLER","PERMISSIBLE FUNDS","JERICHO","NY","11753","05/24/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240977","","","","P",
"WELCH ALLYN INC FEDERAL PAC","","SKANEATELES FALLS","NY","13153","05/14/2007","$500.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240977","18K","C00363150","","P",
"WESPAC","","LITTLE ROCK","AR","72201","10/24/2007","$2,500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912745","18K","C00398602","","P",
"WESPAC","","LITTLE ROCK","AR","72201","12/04/2007","$2,500.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912746","18K","C00398602","","P",
"WESTAMPTON DEMOCRATIC CLUB","PERMISSIBLE FUNDS","WESTAMPTON","NJ","08060","09/18/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526350","","","","P",
"WESTERN SOUTHERN PAC","","CINCINNATI","OH","45202","03/30/2007","$2,300.00","","Q1","2007","http://docquery.fec.gov/cgi-bin/fecimg/?27931555710","18K","C00258228","","P",
"WESTFIELD POLITICAL ACTION COMMITTEE","* IN-KIND: IN-KIND CONTRIBUTION","LOS ANGELES","CA","90025","11/02/2007","$3,821.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912746","15Z","C00343392","","P",
"WESTFIELD POLITICAL ACTION COMMITTEE","","LOS ANGELES","CA","90025","11/15/2007","$1,179.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912746","18K","C00343392","","P",
"WESTFIELD POLITICAL ACTION COMMITTEE","","LOS ANGELES","CA","90025","11/15/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912747","18K","C00343392","","G",
"WINDSTREAM POLITICAL ACTION COMMITTEE","","LITTLE ROCK","AR","72212","10/24/2007","$5,000.00","","YE","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28931912747","18K","C00425975","","P",
"WINNING STRATEGIES WASHINGTON PAC","","WASHINGTON","DC","20001","06/30/2007","$1,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240977","18K","C00368993","","P",
"WOMEN WINNING PAC","","SAINT PAUL","MN","55114","06/09/2008","$1,000.00","","M7","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991547572","18K","C00282327","","P",
"WOMEN'S DEMOCRATIC CLUB OF FRANKLIN CO PA","","CHAMBERSBURG","PA","17201","06/09/2008","$50.00","","M7","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991547572","","","","P",
"WOMEN'S POLITICAL COMMITTEE","","LOS ANGELES","CA","90017","06/11/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240978","18K","C00188193","","P",
"WOMEN'S POLITICAL COMMITTEE","","LOS ANGELES","CA","90017","06/11/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240978","18K","C00188193","","G",
"WOMENS CAMPAIGN FORUM","","WASHINGTON","DC","20005","06/07/2007","$5,000.00","","Q2","2007","http://docquery.fec.gov/cgi-bin/fecimg/?28935240978","18K","C00424150","","P",
"WOMENS CAMPAIGN FORUM","","WASHINGTON","DC","20005","01/09/2008","$2,700.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978645","18K","C00424150","","P",
"WOMENS CAMPAIGN FORUM","","WASHINGTON","DC","20005","01/09/2008","$2,700.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978645","18K","C00424150","","G",
"WOMENS CAUCUS OF PA","PERMISSIBLE FUNDS","PHOENIXVILLE","PA","19460","05/23/2008","$100.00","","M6","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28932074711","","","","P",
"WOMENWINNING MINNESOTA WOMEN'S CAMPAIGN FUND","","SAINT PAUL","MN","55114","07/02/2008","$3,500.00","","M8","2008","http://docquery.fec.gov/cgi-bin/fecimg/?13960789485","18K","C00282327","","P",
"WOOLSEY FOR CONGRESS","","PETALUMA","CA","94975","01/24/2008","$2,000.00","","M2","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28990978645","18K","C00260265","H2CA01045","P",
"WULSIN FOR CONGRESS","PERMISSIBLE FUNDS","CINCINNATI","OH","45230","09/18/2007","$1,000.00","","Q3","2007","http://docquery.fec.gov/cgi-bin/fecimg/?29932526350","18K","C00411777","H6OH02151","P",
"XO COMMUNICATIONS PAC","","RESTON","VA","20190","03/10/2008","$2,300.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181728","18K","C00342238","","P",
"ZACHPAC","PERMISSIBLE FUNDS","PHILADELPHIA","PA","19147","03/18/2008","$500.00","","M4","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28991181729","","","","P",
"ZEBROWSKI FOR ROCKLAND","PERMISSIBLE FUNDS","NEW CITY","NY","10956","02/22/2008","$500.00","","M3","2008","http://docquery.fec.gov/cgi-bin/fecimg/?28931471941","","","","P",
